customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00172,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.05,781.04,Yes
CUST-00173,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.03,1498.25,No
CUST-00174,Female,0,No,No,30,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.98,1972.56,Yes
CUST-00175,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.79,757.25,No
CUST-00176,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,74.2,4189.01,No
CUST-00177,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.98,1492.64,No
CUST-00178,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.9,349.64,No
CUST-00179,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.75,779.35,Yes
CUST-00180,Male,0,No,Yes,39,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,61.58,2448.53,No
CUST-00181,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,90.7,767.52,Yes
CUST-00182,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.34,275.14,Yes
CUST-00183,Male,0,Yes,No,18,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,92.81,1606.44,Yes
CUST-00184,Male,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),74.47,4206.33,No
CUST-00185,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.11,187.48,Yes
CUST-00186,Female,1,No,Yes,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.87,3989.97,Yes
CUST-00187,Male,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.83,752.33,No
CUST-00188,Male,0,No,Yes,16,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,56.2,859.11,No
CUST-00189,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),69.63,69.63,No
CUST-00190,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),81.36,698.89,Yes
CUST-00191,Male,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.27,1837.53,No
CUST-00192,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.83,563.58,No
CUST-00193,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,130.93,Yes
CUST-00194,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,70.63,419.09,Yes
CUST-00195,Female,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.89,726.66,No
CUST-00196,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,56.13,265.16,No
CUST-00197,Female,1,No,No,44,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,39.49,1746.63,No
CUST-00198,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.09,382.56,No
CUST-00199,Male,1,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.63,382.38,No
CUST-00200,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.25,883.03,Yes
CUST-00201,Female,1,No,No,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.96,4831.68,No
CUST-00202,Male,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,81.1,4746.81,Yes
CUST-00203,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71.68,1817.5,No
CUST-00204,Female,0,Yes,No,46,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,64.11,2894.87,No
CUST-00205,Male,0,No,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),68.79,4124.71,No
CUST-00206,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,88.73,570.28,Yes
CUST-00207,Female,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.95,2578.6,No
CUST-00208,Female,0,Yes,Yes,32,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.04,2599.32,No
CUST-00209,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.39,1615.59,No
CUST-00210,Male,0,Yes,No,67,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,54.25,3673.17,No
CUST-00211,Male,1,No,No,55,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,56.45,3065.94,Yes
CUST-00212,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,73.44,728.41,No
CUST-00213,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.42,68.08,No
CUST-00214,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,59.56,2563.66,No
CUST-00215,Male,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,45.9,No
CUST-00216,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.03,4838.36,Yes
CUST-00217,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.33,1314.1,No
CUST-00218,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.45,867.04,No
CUST-00219,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,90.38,5975.9,Yes
CUST-00220,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.76,5642.22,Yes
CUST-00221,Male,1,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.47,3155.1,Yes
CUST-00222,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.32,82.1,No
CUST-00223,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),76.28,3608.35,Yes
CUST-00224,Female,1,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.43,701.23,No
CUST-00225,Female,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,69.64,1946.97,Yes
CUST-00226,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.61,6447.7,No
CUST-00227,Female,1,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,71.15,260.97,No
CUST-00228,Male,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.1,674.12,No
CUST-00229,Male,0,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),95.44,5778.43,No
CUST-00230,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.33,1188.03,No
CUST-00231,Female,0,No,Yes,35,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),65.58,2312.16,Yes
CUST-00232,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,88.63,6435.07,No
CUST-00233,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),82.42,487.29,No
CUST-00234,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),85.66,466.78,No
CUST-00235,Female,1,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),84.18,498.86,No
CUST-00236,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),96.27,472.07,Yes
CUST-00237,Female,1,No,Yes,17,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,69.85,1194.63,No
CUST-00238,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.25,235.63,No
CUST-00239,Female,0,No,No,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),78.24,3548.48,Yes
CUST-00240,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.66,1762.12,No
CUST-00241,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,58.44,2435.71,No
CUST-00242,Female,0,Yes,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.96,1604.33,No
CUST-00243,Male,1,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.61,110.23,No
CUST-00244,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,67.59,1917.56,No
CUST-00245,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.79,503.74,Yes
CUST-00246,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,66.87,329.97,No
CUST-00247,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,76.84,No
CUST-00248,Male,0,Yes,No,65,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),98.42,6387.17,No
CUST-00249,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,76.97,5467.44,No
CUST-00250,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,98.25,143.85,No
CUST-00251,Male,0,No,Yes,63,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,61.36,3854.1,No
CUST-00252,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.83,569.04,No
CUST-00253,Male,0,No,No,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),59.73,848.81,No
CUST-00254,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,78.72,No
CUST-00255,Male,1,No,No,71,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,60.57,4297.62,Yes
CUST-00256,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,60.89,359.81,No
CUST-00257,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,75.13,1709.72,No
CUST-00258,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.28,3200.38,Yes
CUST-00259,Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.19,322.79,Yes
CUST-00260,Male,1,No,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.14,957.83,No
CUST-00261,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,61.71,61.71,Yes
CUST-00262,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,55.3,530.04,No
CUST-00263,Male,0,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),57.37,1189.3,No
CUST-00264,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.9,1683.78,No
CUST-00265,Female,0,No,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,185.68,Yes
CUST-00266,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.29,155.34,No
CUST-00267,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.06,625.17,Yes
CUST-00268,Male,0,No,Yes,6,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.65,607.79,No
CUST-00269,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.95,2869.16,Yes
CUST-00270,Female,1,No,Yes,71,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,48.3,3412.89,No
CUST-00271,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,1078.99,No
CUST-00272,Female,0,No,No,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,92.03,6287.05,No
CUST-00273,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,89.4,2909.3,No
CUST-00274,Male,1,No,No,8,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),84.88,608.48,No
CUST-00275,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.71,1396.99,Yes
CUST-00276,Male,1,Yes,Yes,11,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,63.55,705.78,No
CUST-00277,Female,0,No,Yes,63,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.53,4555.56,No
CUST-00278,Male,0,No,No,30,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.4,2421.57,No
CUST-00279,Female,0,No,No,10,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,526.37,No
CUST-00280,Female,0,Yes,No,23,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),63.54,1501.0,Yes
CUST-00281,Female,0,Yes,No,46,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,68.46,3117.56,No
CUST-00282,Female,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.76,1606.57,No
CUST-00283,Male,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,61.51,2219.02,No
CUST-00284,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),61.51,242.19,Yes
CUST-00285,Male,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.25,150.43,No
CUST-00286,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,400.12,No
CUST-00287,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,97.12,636.67,Yes
CUST-00288,Male,0,Yes,No,33,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,67.38,2302.8,No
CUST-00289,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.3,1177.05,No
CUST-00290,Male,0,Yes,No,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,71.47,437.36,No
CUST-00291,Male,1,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.7,2774.64,No
CUST-00292,Male,0,No,No,66,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.74,3066.69,No
CUST-00293,Female,0,No,No,25,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.3,2143.33,Yes
CUST-00294,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),52.58,858.93,No
CUST-00295,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,52.91,911.66,No
CUST-00296,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.11,21.11,Yes
CUST-00297,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),83.8,4222.2,No
CUST-00298,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),70.33,381.91,No
CUST-00299,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.08,634.75,Yes
CUST-00300,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),62.03,1489.76,No
CUST-00301,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),72.41,636.33,No
CUST-00302,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.45,5965.77,No
CUST-00303,Female,0,No,No,17,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.39,1050.03,No
CUST-00304,Female,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.97,3720.23,Yes
CUST-00305,Male,0,Yes,Yes,27,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),60.53,1652.23,No
CUST-00306,Female,1,No,Yes,64,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,74.86,4778.4,No
CUST-00307,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.08,190.84,Yes
CUST-00308,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,75.18,718.7,Yes
CUST-00309,Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,4557.16,No
CUST-00310,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,285.65,No
CUST-00311,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.25,1089.61,No
CUST-00312,Female,0,No,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,34.89,132.05,Yes
CUST-00313,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.73,366.48,No
CUST-00314,Male,0,No,No,50,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.5,3831.83,No
CUST-00315,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.62,328.14,No
CUST-00316,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.76,677.13,Yes
CUST-00317,Male,0,No,No,15,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,53.65,868.34,No
CUST-00318,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),56.44,3455.46,No
CUST-00319,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.35,389.83,No
